Nome,Voto_Effetto,Voto_Sapore,Caratteristiche Principali
"Bacopa, Lavanda, Yerba Mate",0,0,
"Bacopa, Menta piperita, Bobinsana",0,0,
"Bacopa, Menta piperita, Efedra",0,0,
"Bacopa, Menta piperita, Fagiolo Vellutato",0,0,
"Bacopa, Menta piperita, Ginkgo Biloba",0,0,
"Bacopa, Menta piperita, Ginseng",0,0,
"Bacopa, Menta piperita, Ilex Guayasa",0,0,
"Bacopa, Menta piperita, Moringa",0,0,
"Bacopa, Menta piperita, Rodiola Rosea",0,0,
"Bacopa, Menta piperita, Rosa di Damasco",0,0,
"Bacopa, Menta piperita, Té nero",0,0,
"Bacopa, Menta piperita, Té verde",0,0,
"Bacopa, Menta piperita, Yerba Mate",0,0,
"Bacopa, Rosa di Damasco, Bobinsana",0,0,
"Bacopa, Rosa di Damasco, Efedra",0,0,
"Bacopa, Rosa di Damasco, Fagiolo Vellutato",0,0,
"Bacopa, Rosa di Damasco, Ginkgo Biloba",0,0,
"Bacopa, Rosa di Damasco, Ginseng",0,0,
"Bacopa, Rosa di Damasco, Ilex Guayasa",0,0,
"Bacopa, Rosa di Damasco, Moringa",0,0,
"Bacopa, Rosa di Damasco, Rodiola Rosea",0,0,
"Bacopa, Rosa di Damasco, Té nero",0,0,
"Bacopa, Rosa di Damasco, Té verde",0,0,
"Bacopa, Rosa di Damasco, Yerba Mate",0,0,
"Bobinsana, Bucce Arancia, Efedra",0,0,
"Bobinsana, Bucce Arancia, Fagiolo Vellutato",0,0,
"Bobinsana, Bucce Arancia, Galanga",0,0,
"Bobinsana, Bucce Arancia, Ginkgo Biloba",0,0,
"Bobinsana, Bucce Arancia, Ginseng",0,0,
"Bobinsana, Bucce Arancia, Ilex Guayasa",0,0,
"Bobinsana, Bucce Arancia, Lavanda",0,0,
"Bobinsana, Bucce Arancia, Menta piperita",0,0,
"Bobinsana, Bucce Arancia, Moringa",0,0,
"Bobinsana, Bucce Arancia, Rodiola Rosea",0,0,
"Bobinsana, Bucce Arancia, Rosa di Damasco",0,0,
"Bobinsana, Bucce Arancia, Té nero",0,0,
"Bobinsana, Bucce Arancia, Té verde",0,0,
"Bobinsana, Bucce Arancia, Yerba Mate",0,0,
"Bobinsana, Galanga, Efedra",0,0,
"Bobinsana, Galanga, Fagiolo Vellutato",0,0,
"Bobinsana, Galanga, Ginkgo Biloba",0,0,
"Bobinsana, Galanga, Ginseng",0,0,
"Bobinsana, Galanga, Ilex Guayasa",0,0,
"Bobinsana, Galanga, Lavanda",0,0,
"Bobinsana, Galanga, Menta piperita",0,0,
"Bobinsana, Galanga, Moringa",0,0,
"Bobinsana, Galanga, Rodiola Rosea",0,0,
"Bobinsana, Galanga, Rosa di Damasco",0,0,
"Bobinsana, Galanga, Té nero",0,0,
"Bobinsana, Galanga, Té verde",0,0,
"Bobinsana, Galanga, Yerba Mate",0,0,
"Bobinsana, Lavanda, Efedra",0,0,
"Bobinsana, Lavanda, Fagiolo Vellutato",0,0,
"Bobinsana, Lavanda, Ginkgo Biloba",0,0,
"Bobinsana, Lavanda, Ginseng",0,0,
"Bobinsana, Lavanda, Ilex Guayasa",0,0,
"Bobinsana, Lavanda, Menta piperita",0,0,
"Bobinsana, Lavanda, Moringa",0,0,
"Bobinsana, Lavanda, Rodiola Rosea",0,0,
"Bobinsana, Lavanda, Rosa di Damasco",0,0,
"Bobinsana, Lavanda, Té nero",0,0,
"Bobinsana, Lavanda, Té verde",0,0,
"Bobinsana, Lavanda, Yerba Mate",0,0,
"Bobinsana, Menta piperita, Efedra",0,0,
"Bobinsana, Menta piperita, Fagiolo Vellutato",0,0,
"Bobinsana, Menta piperita, Ginkgo Biloba",0,0,
"Bobinsana, Menta piperita, Ginseng",0,0,
"Bobinsana, Menta piperita, Ilex Guayasa",0,0,
"Bobinsana, Menta piperita, Moringa",0,0,
"Bobinsana, Menta piperita, Rodiola Rosea",0,0,
"Bobinsana, Menta piperita, Rosa di Damasco",0,0,
"Bobinsana, Menta piperita, Té nero",0,0,
"Bobinsana, Menta piperita, Té verde",0,0,
"Bobinsana, Menta piperita, Yerba Mate",0,0,
"Bobinsana, Rosa di Damasco, Efedra",0,0,
"Bobinsana, Rosa di Damasco, Fagiolo Vellutato",0,0,
"Bobinsana, Rosa di Damasco, Ginkgo Biloba",0,0,
"Bobinsana, Rosa di Damasco, Ginseng",0,0,
"Bobinsana, Rosa di Damasco, Ilex Guayasa",0,0,
"Bobinsana, Rosa di Damasco, Moringa",0,0,
"Bobinsana, Rosa di Damasco, Rodiola Rosea",0,0,
"Bobinsana, Rosa di Damasco, Té nero",0,0,
"Bobinsana, Rosa di Damasco, Té verde",0,0,
"Bobinsana, Rosa di Damasco, Yerba Mate",0,0,
"Efedra, Bucce Arancia, Fagiolo Vellutato",0,0,
"Efedra, Bucce Arancia, Galanga",0,0,
"Efedra, Bucce Arancia, Ginkgo Biloba",0,0,
"Efedra, Bucce Arancia, Ginseng",0,0,
"Efedra, Bucce Arancia, Ilex Guayasa",0,0,
"Efedra, Bucce Arancia, Lavanda",0,0,
"Efedra, Bucce Arancia, Menta piperita",0,0,
"Efedra, Bucce Arancia, Moringa",0,0,
"Efedra, Bucce Arancia, Rodiola Rosea",0,0,
"Efedra, Bucce Arancia, Rosa di Damasco",0,0,
"Efedra, Bucce Arancia, Té nero",0,0,
"Efedra, Bucce Arancia, Té verde",0,0,
"Efedra, Bucce Arancia, Yerba Mate",0,0,
"Efedra, Galanga, Fagiolo Vellutato",0,0,
"Efedra, Galanga, Ginkgo Biloba",0,0,
"Efedra, Galanga, Ginseng",0,0,
"Efedra, Galanga, Ilex Guayasa",0,0,
"Efedra, Galanga, Lavanda",0,0,
"Efedra, Galanga, Menta piperita",0,0,
"Efedra, Galanga, Moringa",0,0,
"Efedra, Galanga, Rodiola Rosea",0,0,
"Efedra, Galanga, Rosa di Damasco",0,0,
"Efedra, Galanga, Té nero",0,0,
"Efedra, Galanga, Té verde",0,0,
"Efedra, Galanga, Yerba Mate",0,0,
"Efedra, Lavanda, Fagiolo Vellutato",0,0,
"Efedra, Lavanda, Ginkgo Biloba",0,0,
"Efedra, Lavanda, Ginseng",0,0,
"Efedra, Lavanda, Ilex Guayasa",0,0,
"Efedra, Lavanda, Menta piperita",0,0,
"Efedra, Lavanda, Moringa",0,0,
"Efedra, Lavanda, Rodiola Rosea",0,0,
"Efedra, Lavanda, Rosa di Damasco",0,0,
"Efedra, Lavanda, Té nero",0,0,
"Efedra, Lavanda, Té verde",0,0,
"Efedra, Lavanda, Yerba Mate",0,0,
"Efedra, Menta piperita, Fagiolo Vellutato",0,0,
"Efedra, Menta piperita, Ginkgo Biloba",0,0,
"Efedra, Menta piperita, Ginseng",0,0,
"Efedra, Menta piperita, Ilex Guayasa",0,0,
"Efedra, Menta piperita, Moringa",0,0,
"Efedra, Menta piperita, Rodiola Rosea",0,0,
"Efedra, Menta piperita, Rosa di Damasco",0,0,
"Efedra, Menta piperita, Té nero",0,0,
"Efedra, Menta piperita, Té verde",0,0,
"Efedra, Menta piperita, Yerba Mate",0,0,
"Efedra, Rosa di Damasco, Fagiolo Vellutato",0,0,
"Efedra, Rosa di Damasco, Ginkgo Biloba",0,0,
"Efedra, Rosa di Damasco, Ginseng",0,0,
"Efedra, Rosa di Damasco, Ilex Guayasa",0,0,
"Efedra, Rosa di Damasco, Moringa",0,0,
"Efedra, Rosa di Damasco, Rodiola Rosea",0,0,
"Efedra, Rosa di Damasco, Té nero",0,0,
"Efedra, Rosa di Damasco, Té verde",0,0,
"Efedra, Rosa di Damasco, Yerba Mate",0,0,
"Fagiolo Vellutato, Bucce Arancia, Galanga",0,0,
"Fagiolo Vellutato, Bucce Arancia, Ginkgo Biloba",0,0,
"Fagiolo Vellutato, Bucce Arancia, Ginseng",0,0,
"Fagiolo Vellutato, Bucce Arancia, Ilex Guayasa",0,0,
"Fagiolo Vellutato, Bucce Arancia, Lavanda",0,0,
"Fagiolo Vellutato, Bucce Arancia, Menta piperita",0,0,
"Fagiolo Vellutato, Bucce Arancia, Moringa",0,0,
"Fagiolo Vellutato, Bucce Arancia, Rodiola Rosea",0,0,
"Fagiolo Vellutato, Bucce Arancia, Rosa di Damasco",0,0,
"Fagiolo Vellutato, Bucce Arancia, Té nero",0,0,
"Fagiolo Vellutato, Bucce Arancia, Té verde",0,0,
"Fagiolo Vellutato, Bucce Arancia, Yerba Mate",0,0,
"Fagiolo Vellutato, Galanga, Ginkgo Biloba",0,0,
"Fagiolo Vellutato, Galanga, Ginseng",0,0,
"Fagiolo Vellutato, Galanga, Ilex Guayasa",0,0,
"Fagiolo Vellutato, Galanga, Lavanda",0,0,
"Fagiolo Vellutato, Galanga, Menta piperita",0,0,
"Fagiolo Vellutato, Galanga, Moringa",0,0,
"Fagiolo Vellutato, Galanga, Rodiola Rosea",0,0,
"Fagiolo Vellutato, Galanga, Rosa di Damasco",0,0,
"Fagiolo Vellutato, Galanga, Té nero",0,0,
"Fagiolo Vellutato, Galanga, Té verde",0,0,
"Fagiolo Vellutato, Galanga, Yerba Mate",0,0,
"Fagiolo Vellutato, Lavanda, Ginkgo Biloba",0,0,
"Fagiolo Vellutato, Lavanda, Ginseng",0,0,
"Fagiolo Vellutato, Lavanda, Ilex Guayasa",0,0,
"Fagiolo Vellutato, Lavanda, Menta piperita",0,0,
"Fagiolo Vellutato, Lavanda, Moringa",0,0,
"Fagiolo Vellutato, Lavanda, Rodiola Rosea",0,0,
"Fagiolo Vellutato, Lavanda, Rosa di Damasco",0,0,
"Fagiolo Vellutato, Lavanda, Té nero",0,0,
"Fagiolo Vellutato, Lavanda, Té verde",0,0,
"Fagiolo Vellutato, Lavanda, Yerba Mate",0,0,
"Fagiolo Vellutato, Menta piperita, Ginkgo Biloba",0,0,
"Fagiolo Vellutato, Menta piperita, Ginseng",0,0,
"Fagiolo Vellutato, Menta piperita, Ilex Guayasa",0,0,
"Fagiolo Vellutato, Menta piperita, Moringa",0,0,
"Fagiolo Vellutato, Menta piperita, Rodiola Rosea",0,0,
"Fagiolo Vellutato, Menta piperita, Rosa di Damasco",0,0,
"Fagiolo Vellutato, Menta piperita, Té nero",0,0,
"Fagiolo Vellutato, Menta piperita, Té verde",0,0,
"Fagiolo Vellutato, Menta piperita, Yerba Mate",0,0,
"Fagiolo Vellutato, Rosa di Damasco, Ginkgo Biloba",0,0,
"Fagiolo Vellutato, Rosa di Damasco, Ginseng",0,0,
"Fagiolo Vellutato, Rosa di Damasco, Ilex Guayasa",0,0,
"Fagiolo Vellutato, Rosa di Damasco, Moringa",0,0,
"Fagiolo Vellutato, Rosa di Damasco, Rodiola Rosea",0,0,
"Fagiolo Vellutato, Rosa di Damasco, Té nero",0,0,
"Fagiolo Vellutato, Rosa di Damasco, Té verde",0,0,
"Fagiolo Vellutato, Rosa di Damasco, Yerba Mate",0,0,
"Ginkgo Biloba, Bucce Arancia, Galanga",0,0,
"Ginkgo Biloba, Bucce Arancia, Ginseng",0,0,
"Ginkgo Biloba, Bucce Arancia, Ilex Guayasa",0,0,
"Ginkgo Biloba, Bucce Arancia, Lavanda",0,0,
"Ginkgo Biloba, Bucce Arancia, Menta piperita",0,0,
"Ginkgo Biloba, Bucce Arancia, Moringa",0,0,
"Ginkgo Biloba, Bucce Arancia, Rodiola Rosea",0,0,
"Ginkgo Biloba, Bucce Arancia, Rosa di Damasco",0,0,
"Ginkgo Biloba, Bucce Arancia, Té nero",0,0,
"Ginkgo Biloba, Bucce Arancia, Té verde",0,0,
"Ginkgo Biloba, Bucce Arancia, Yerba Mate",0,0,
"Ginkgo Biloba, Galanga, Ginseng",0,0,
"Ginkgo Biloba, Galanga, Ilex Guayasa",0,0,
"Ginkgo Biloba, Galanga, Lavanda",0,0,
"Ginkgo Biloba, Galanga, Menta piperita",0,0,
"Ginkgo Biloba, Galanga, Moringa",0,0,
"Ginkgo Biloba, Galanga, Rodiola Rosea",0,0,
"Ginkgo Biloba, Galanga, Rosa di Damasco",0,0,
"Ginkgo Biloba, Galanga, Té nero",0,0,
"Ginkgo Biloba, Galanga, Té verde",0,0,
"Ginkgo Biloba, Galanga, Yerba Mate",0,0,
"Ginkgo Biloba, Lavanda, Ginseng",0,0,
"Ginkgo Biloba, Lavanda, Ilex Guayasa",0,0,
"Ginkgo Biloba, Lavanda, Menta piperita",0,0,
"Ginkgo Biloba, Lavanda, Moringa",0,0,
"Ginkgo Biloba, Lavanda, Rodiola Rosea",0,0,
"Ginkgo Biloba, Lavanda, Rosa di Damasco",0,0,
"Ginkgo Biloba, Lavanda, Té nero",0,0,
"Ginkgo Biloba, Lavanda, Té verde",0,0,
"Ginkgo Biloba, Lavanda, Yerba Mate",0,0,
"Ginkgo Biloba, Menta piperita, Ginseng",0,0,
"Ginkgo Biloba, Menta piperita, Ilex Guayasa",0,0,
"Ginkgo Biloba, Menta piperita, Moringa",0,0,
"Ginkgo Biloba, Menta piperita, Rodiola Rosea",0,0,
"Ginkgo Biloba, Menta piperita, Rosa di Damasco",0,0,
"Ginkgo Biloba, Menta piperita, Té nero",0,0,
"Ginkgo Biloba, Menta piperita, Té verde",0,0,
"Ginkgo Biloba, Menta piperita, Yerba Mate",0,0,
"Ginkgo Biloba, Rosa di Damasco, Ginseng",0,0,
"Ginkgo Biloba, Rosa di Damasco, Ilex Guayasa",0,0,
"Ginkgo Biloba, Rosa di Damasco, Moringa",0,0,
"Ginkgo Biloba, Rosa di Damasco, Rodiola Rosea",0,0,
"Ginkgo Biloba, Rosa di Damasco, Té nero",0,0,
"Ginkgo Biloba, Rosa di Damasco, Té verde",0,0,
"Ginkgo Biloba, Rosa di Damasco, Yerba Mate",0,0,
"Ginseng, Bucce Arancia, Galanga",0,0,
"Ginseng, Bucce Arancia, Ilex Guayasa",0,0,
"Ginseng, Bucce Arancia, Lavanda",0,0,
"Ginseng, Bucce Arancia, Menta piperita",0,0,
"Ginseng, Bucce Arancia, Moringa",0,0,
"Ginseng, Bucce Arancia, Rodiola Rosea",0,0,
"Ginseng, Bucce Arancia, Rosa di Damasco",0,0,
"Ginseng, Bucce Arancia, Té nero",0,0,
"Ginseng, Bucce Arancia, Té verde",0,0,
"Ginseng, Bucce Arancia, Yerba Mate",0,0,
"Ginseng, Galanga, Ilex Guayasa",0,0,
"Ginseng, Galanga, Lavanda",0,0,
"Ginseng, Galanga, Menta piperita",0,0,
"Ginseng, Galanga, Moringa",0,0,
"Ginseng, Galanga, Rodiola Rosea",0,0,
"Ginseng, Galanga, Rosa di Damasco",0,0,
"Ginseng, Galanga, Té nero",0,0,
"Ginseng, Galanga, Té verde",0,0,
"Ginseng, Galanga, Yerba Mate",0,0,
"Ginseng, Lavanda, Ilex Guayasa",0,0,
"Ginseng, Lavanda, Menta piperita",0,0,
"Ginseng, Lavanda, Moringa",0,0,
"Ginseng, Lavanda, Rodiola Rosea",0,0,
"Ginseng, Lavanda, Rosa di Damasco",0,0,
"Ginseng, Lavanda, Té nero",0,0,
"Ginseng, Lavanda, Té verde",0,0,
"Ginseng, Lavanda, Yerba Mate",0,0,
"Ginseng, Menta piperita, Ilex Guayasa",0,0,
"Ginseng, Menta piperita, Moringa",0,0,
"Ginseng, Menta piperita, Rodiola Rosea",0,0,
"Ginseng, Menta piperita, Rosa di Damasco",0,0,
"Ginseng, Menta piperita, Té nero",0,0,
"Ginseng, Menta piperita, Té verde",0,0,
"Ginseng, Menta piperita, Yerba Mate",0,0,
"Ginseng, Rosa di Damasco, Ilex Guayasa",0,0,
"Ginseng, Rosa di Damasco, Moringa",0,0,
"Ginseng, Rosa di Damasco, Rodiola Rosea",0,0,
"Ginseng, Rosa di Damasco, Té nero",0,0,
"Ginseng, Rosa di Damasco, Té verde",0,0,
"Ginseng, Rosa di Damasco, Yerba Mate",0,0,
"Ilex Guayasa, Bucce Arancia, Galanga",0,0,
"Ilex Guayasa, Bucce Arancia, Lavanda",0,0,
"Ilex Guayasa, Bucce Arancia, Menta piperita",0,0,
"Ilex Guayasa, Bucce Arancia, Moringa",0,0,
"Ilex Guayasa, Bucce Arancia, Rodiola Rosea",0,0,
"Ilex Guayasa, Bucce Arancia, Rosa di Damasco",0,0,
"Ilex Guayasa, Bucce Arancia, Té nero",0,0,
"Ilex Guayasa, Bucce Arancia, Té verde",0,0,
"Ilex Guayasa, Bucce Arancia, Yerba Mate",0,0,
"Ilex Guayasa, Galanga, Lavanda",0,0,
"Ilex Guayasa, Galanga, Menta piperita",0,0,
"Ilex Guayasa, Galanga, Moringa",0,0,
"Ilex Guayasa, Galanga, Rodiola Rosea",0,0,
"Ilex Guayasa, Galanga, Rosa di Damasco",0,0,
"Ilex Guayasa, Galanga, Té nero",0,0,
"Ilex Guayasa, Galanga, Té verde",0,0,
"Ilex Guayasa, Galanga, Yerba Mate",0,0,
"Ilex Guayasa, Lavanda, Menta piperita",0,0,
"Ilex Guayasa, Lavanda, Moringa",0,0,
"Ilex Guayasa, Lavanda, Rodiola Rosea",0,0,
"Ilex Guayasa, Lavanda, Rosa di Damasco",0,0,
"Ilex Guayasa, Lavanda, Té nero",0,0,
"Ilex Guayasa, Lavanda, Té verde",0,0,
"Ilex Guayasa, Lavanda, Yerba Mate",0,0,
"Ilex Guayasa, Menta piperita, Moringa",0,0,
"Ilex Guayasa, Menta piperita, Rodiola Rosea",0,0,
"Ilex Guayasa, Menta piperita, Rosa di Damasco",0,0,
"Ilex Guayasa, Menta piperita, Té nero",0,0,
"Ilex Guayasa, Menta piperita, Té verde",0,0,
"Ilex Guayasa, Menta piperita, Yerba Mate",0,0,
"Ilex Guayasa, Rosa di Damasco, Moringa",0,0,
"Ilex Guayasa, Rosa di Damasco, Rodiola Rosea",0,0,
"Ilex Guayasa, Rosa di Damasco, Té nero",0,0,
"Ilex Guayasa, Rosa di Damasco, Té verde",0,0,
"Ilex Guayasa, Rosa di Damasco, Yerba Mate",0,0,
"Moringa, Bucce Arancia, Galanga",0,0,
"Moringa, Bucce Arancia, Lavanda",0,0,
"Moringa, Bucce Arancia, Menta piperita",0,0,
"Moringa, Bucce Arancia, Rodiola Rosea",0,0,
"Moringa, Bucce Arancia, Rosa di Damasco",0,0,
"Moringa, Bucce Arancia, Té nero",0,0,
"Moringa, Bucce Arancia, Té verde",0,0,
"Moringa, Bucce Arancia, Yerba Mate",0,0,
"Moringa, Galanga, Lavanda",0,0,
"Moringa, Galanga, Menta piperita",0,0,
"Moringa, Galanga, Rodiola Rosea",0,0,
"Moringa, Galanga, Rosa di Damasco",0,0,
"Moringa, Galanga, Té nero",0,0,
"Moringa, Galanga, Té verde",0,0,
"Moringa, Galanga, Yerba Mate",0,0,
"Moringa, Lavanda, Menta piperita",0,0,
"Moringa, Lavanda, Rodiola Rosea",0,0,
"Moringa, Lavanda, Rosa di Damasco",0,0,
"Moringa, Lavanda, Té nero",0,0,
"Moringa, Lavanda, Té verde",0,0,
"Moringa, Lavanda, Yerba Mate",0,0,
"Moringa, Menta piperita, Rodiola Rosea",0,0,
"Moringa, Menta piperita, Rosa di Damasco",0,0,
"Moringa, Menta piperita, Té nero",0,0,
"Moringa, Menta piperita, Té verde",0,0,
"Moringa, Menta piperita, Yerba Mate",0,0,
"Moringa, Rosa di Damasco, Rodiola Rosea",0,0,
"Moringa, Rosa di Damasco, Té nero",0,0,
"Moringa, Rosa di Damasco, Té verde",0,0,
"Moringa, Rosa di Damasco, Yerba Mate",0,0,
"Rodiola Rosea, Bucce Arancia, Galanga",0,0,
"Rodiola Rosea, Bucce Arancia, Lavanda",0,0,
"Rodiola Rosea, Bucce Arancia, Menta piperita",0,0,
"Rodiola Rosea, Bucce Arancia, Rosa di Damasco",0,0,
"Rodiola Rosea, Bucce Arancia, Té nero",0,0,
"Rodiola Rosea, Bucce Arancia, Té verde",0,0,
"Rodiola Rosea, Bucce Arancia, Yerba Mate",0,0,
"Rodiola Rosea, Galanga, Lavanda",0,0,
"Rodiola Rosea, Galanga, Menta piperita",0,0,
"Rodiola Rosea, Galanga, Rosa di Damasco",0,0,
"Rodiola Rosea, Galanga, Té nero",0,0,
"Rodiola Rosea, Galanga, Té verde",0,0,
"Rodiola Rosea, Galanga, Yerba Mate",0,0,
"Rodiola Rosea, Lavanda, Menta piperita",0,0,
"Rodiola Rosea, Lavanda, Rosa di Damasco",0,0,
"Rodiola Rosea, Lavanda, Té nero",0,0,
"Rodiola Rosea, Lavanda, Té verde",0,0,
"Rodiola Rosea, Lavanda, Yerba Mate",0,0,
"Rodiola Rosea, Menta piperita, Rosa di Damasco",0,0,
"Rodiola Rosea, Menta piperita, Té nero",0,0,
"Rodiola Rosea, Menta piperita, Té verde",0,0,
"Rodiola Rosea, Menta piperita, Yerba Mate",0,0,
"Rodiola Rosea, Rosa di Damasco, Té nero",0,0,
"Rodiola Rosea, Rosa di Damasco, Té verde",0,0,
"Rodiola Rosea, Rosa di Damasco, Yerba Mate",0,0,
"Té nero, Bucce Arancia, Galanga",0,0,
"Té nero, Bucce Arancia, Lavanda",0,0,
"Té nero, Bucce Arancia, Menta piperita",0,0,
"Té nero, Bucce Arancia, Rosa di Damasco",0,0,
"Té nero, Bucce Arancia, Té verde",0,0,
"Té nero, Bucce Arancia, Yerba Mate",0,0,
"Té nero, Galanga, Lavanda",0,0,
"Té nero, Galanga, Menta piperita",0,0,
"Té nero, Galanga, Rosa di Damasco",0,0,
"Té nero, Galanga, Té verde",0,0,
"Té nero, Galanga, Yerba Mate",0,0,
"Té nero, Lavanda, Menta piperita",0,0,
"Té nero, Lavanda, Rosa di Damasco",0,0,
"Té nero, Lavanda, Té verde",0,0,
"Té nero, Lavanda, Yerba Mate",0,0,
"Té nero, Menta piperita, Rosa di Damasco",0,0,
"Té nero, Menta piperita, Té verde",0,0,
"Té nero, Menta piperita, Yerba Mate",0,0,
"Té nero, Rosa di Damasco, Té verde",0,0,
"Té nero, Rosa di Damasco, Yerba Mate",0,0,
"Té verde, Bucce Arancia, Galanga",0,0,
"Té verde, Bucce Arancia, Lavanda",0,0,
"Té verde, Bucce Arancia, Menta piperita",0,0,
"Té verde, Bucce Arancia, Rosa di Damasco",0,0,
"Té verde, Bucce Arancia, Yerba Mate",0,0,
"Té verde, Galanga, Lavanda",0,0,
"Té verde, Galanga, Menta piperita",0,0,
"Té verde, Galanga, Rosa di Damasco",0,0,
"Té verde, Galanga, Yerba Mate",0,0,
"Té verde, Lavanda, Menta piperita",0,0,
"Té verde, Lavanda, Rosa di Damasco",0,0,
"Té verde, Lavanda, Yerba Mate",0,0,
"Té verde, Menta piperita, Rosa di Damasco",0,0,
"Té verde, Menta piperita, Yerba Mate",0,0,
"Té verde, Rosa di Damasco, Yerba Mate",0,0,
"Yerba Mate, Bucce Arancia, Galanga",0,0,
"Yerba Mate, Bucce Arancia, Lavanda",0,0,
"Yerba Mate, Bucce Arancia, Menta piperita",0,0,
"Yerba Mate, Bucce Arancia, Rosa di Damasco",0,0,
"Yerba Mate, Galanga, Lavanda",0,0,
"Yerba Mate, Galanga, Menta piperita",0,0,
"Yerba Mate, Galanga, Rosa di Damasco",0,0,
"Yerba Mate, Lavanda, Menta piperita",0,0,
"Yerba Mate, Lavanda, Rosa di Damasco",0,0,
"Yerba Mate, Menta piperita, Rosa di Damasco",0,0,
"Akuamma, Bucce Arancia",0,0,
"Akuamma, Galanga",0,0,
"Akuamma, Lavanda",0,0,
"Akuamma, Menta piperita",0,0,
"Akuamma, Rosa di Damasco",0,0,
"Artemisia, Bucce Arancia",0,0,
"Artemisia, Galanga",0,0,
"Artemisia, Lavanda",0,0,
"Artemisia, Menta piperita",0,0,
"Artemisia, Rosa di Damasco",0,0,
"Biancospino, Bucce Arancia",0,0,
"Biancospino, Galanga",0,0,
"Biancospino, Lavanda",0,0,
"Biancospino, Menta piperita",0,0,
"Biancospino, Rosa di Damasco",0,0,
"Camomilla, Bucce Arancia",0,0,
"Camomilla, Galanga",0,0,
"Camomilla, Lavanda",0,0,
"Camomilla, Menta piperita",0,0,
"Camomilla, Rosa di Damasco",0,0,
"Coda di Leone, Bucce Arancia",0,0,
"Coda di Leone, Galanga",0,0,
"Coda di Leone, Lavanda",0,0,
"Coda di Leone, Menta piperita",0,0,
"Coda di Leone, Rosa di Damasco",0,0,
"Corydalis, Bucce Arancia",0,0,
"Corydalis, Galanga",0,0,
"Corydalis, Lavanda",0,0,
"Corydalis, Menta piperita",0,0,
"Corydalis, Rosa di Damasco",0,0,
"Damiana, Bucce Arancia",0,0,
"Damiana, Galanga",0,0,
"Damiana, Lavanda",0,0,
"Damiana, Menta piperita",0,0,
"Damiana, Rosa di Damasco",0,0,
"Gelsomino, Bucce Arancia",0,0,
"Gelsomino, Galanga",0,0,
"Gelsomino, Lavanda",0,0,
"Gelsomino, Menta piperita",0,0,
"Gelsomino, Rosa di Damasco",0,0,
"Lattuga Selvatica, Bucce Arancia",0,0,
"Lattuga Selvatica, Galanga",0,0,
"Lattuga Selvatica, Lavanda",0,0,
"Lattuga Selvatica, Menta piperita",0,0,
"Lattuga Selvatica, Rosa di Damasco",0,0,
"Papavero della california, Bucce Arancia",0,0,
"Papavero della california, Galanga",0,0,
"Papavero della california, Lavanda",0,0,
"Papavero della california, Menta piperita",0,0,
"Papavero della california, Rosa di Damasco",0,0,
"Papavero Selvatico, Bucce Arancia",0,0,
"Papavero Selvatico, Galanga",0,0,
"Papavero Selvatico, Lavanda",0,0,
"Papavero Selvatico, Menta piperita",0,0,
"Papavero Selvatico, Rosa di Damasco",0,0,
"Passiflora, Bucce Arancia",0,0,
"Passiflora, Galanga",0,0,
"Passiflora, Lavanda",0,0,
"Passiflora, Menta piperita",0,0,
"Passiflora, Rosa di Damasco",0,0,
"Pedicularis Hirsuta, Bucce Arancia",0,0,
"Pedicularis Hirsuta, Galanga",0,0,
"Pedicularis Hirsuta, Lavanda",0,0,
"Pedicularis Hirsuta, Menta piperita",0,0,
"Pedicularis Hirsuta, Rosa di Damasco",0,0,
"Kava, Bucce Arancia",0,0,
"Kava, Galanga",0,0,
"Kava, Lavanda",0,0,
"Kava, Menta piperita",0,0,
"Kava, Rosa di Damasco",0,0,
"Loto Blu, Bucce Arancia",0,0,
"Loto Blu, Galanga",0,0,
"Loto Blu, Lavanda",0,0,
"Loto Blu, Menta piperita",0,0,
"Loto Blu, Rosa di Damasco",0,0,
"Loto Rosa, Bucce Arancia",0,0,
"Loto Rosa, Galanga",0,0,
"Loto Rosa, Lavanda",0,0,
"Loto Rosa, Menta piperita",0,0,
"Loto Rosa, Rosa di Damasco",0,0,
"Marihuanilla, Bucce Arancia",0,0,
"Marihuanilla, Galanga",0,0,
"Marihuanilla, Lavanda",0,0,
"Marihuanilla, Menta piperita",0,0,
"Marihuanilla, Rosa di Damasco",0,0,
"Melissa, Bucce Arancia",0,0,
"Melissa, Galanga",0,0,
"Melissa, Lavanda",0,0,
"Melissa, Menta piperita",0,0,
"Melissa, Rosa di Damasco",0,0,
"Mulungu, Bucce Arancia",0,0,
"Mulungu, Galanga",0,0,
"Mulungu, Lavanda",0,0,
"Mulungu, Menta piperita",0,0,
"Mulungu, Rosa di Damasco",0,0,
"Skullcap, Bucce Arancia",0,0,
"Skullcap, Galanga",0,0,
"Skullcap, Lavanda",0,0,
"Skullcap, Menta piperita",0,0,
"Skullcap, Rosa di Damasco",0,0,
"Valeriana, Bucce Arancia",0,0,
"Valeriana, Galanga",0,0,
"Valeriana, Lavanda",0,0,
"Valeriana, Menta piperita",0,0,
"Valeriana, Rosa di Damasco",0,0,
"Akuamma, Bucce Arancia, Artemisia",0,0,
"Akuamma, Bucce Arancia, Biancospino",0,0,
"Akuamma, Bucce Arancia, Camomilla",0,0,
"Akuamma, Bucce Arancia, Coda di Leone",0,0,
"Akuamma, Bucce Arancia, Corydalis",0,0,
